ID,YEAR,STATAREA,SPECIES,PROJECT,SAMPLE_SOURCE,SAMPLE_NUMBER,SAMPLE_START_DATE,SAMPLE_END_DATE,ENPRO TAG PLACE NAME,GEAR TYPE 3,STANDARD LENGTH,COLOUR FLESH,WEIGHT DETAILS,CWT TEST,PROJECT TYPE,SET,CATCH DATE END,LIFE STAGE,SCALE FORMAT,SCALE BOOK NUMBER,GEAR TYPE 2,SEX FINAL,CWT TAG CODE,ENPRO SMOLT OR YEARLING,ENPRO RUN NUMBER,MARKS,LENGTH UNKOWN,ORIGIN,FORK LENGTH NF,CATCH DATE START,TAG COLOUR,POH LENGTH,OTOLITH BOX,DNA CONTAINER TYPE,RIVER SEGMENT,ENPRO LOCATIOIN,ENPRO STOCK CODE,RADIO FREQ,MATURITY,SEX EXTERNAL EXAM,RESOLVED AGE,COMMENTS,RECORD FLAGGED,WEIGHT,RECORD FLAGGED COMMENTS,ENPRO LIVE,ENPRO TRANSACTION TYPE,COLOUR SKIN,GIRTH,START TIME,TOTAL LENGTH,DNA CONTAINER,OTOLITH BATCH NUM,SITE RIVER LOCATION,CAPTURE SOURCE DESIGNATION,DNA SPECIMEN NUMBER,SAMPLER,RADIO TAG,HOOK LOCATION,FECUNDITY,KEPT RELEASED,TAG TYPE,ADIPOSE FIN CLIP,SCALE BOOK FORMAT,ENPRO STOCK TYPE,SPAWNED,SCALE FORM,TAG NUM,OTOLITH SPECIMEN,SCALE BOOK SPECIMEN NUM,SUB AREA,ENPRO SOURCE FACILITY,UST DST,MARK TYPE,DNA TISSUE TYPE,VESSEL NAME,FISHERY,POF LENGTH,CAUDAL FIN REMOVED,CWT HEAD LABEL,PRE SPAWNED MORTALITY,FINAL USE DISTRIBUTION,HARVESTED,SEA LICE COUNT,EGG RETENTION,SAMPLING AGENCY,SAMPLE STAGE,CU POPULATION ID,GEAR TYPE 1,RESPONSIBLE SECTOR,FISH CONDITION,PROJECT_1,FISCAL_YEAR,SAMPLE_NUM,SAMPLE_SOURCE_1,LOCATION,GEAR,SPECIES_1,HART_CD,LIFE_HISTORY_STAGE,SAMPLE_START_DT,SAMPLE_END_DT,CONTAINER_LABEL_LAB,CONTAINER_LABEL,SCALE_FORMAT,READING_METHOD,SCALE_CONTAINER_ADDR,AGE,AGE_UOM,AGE_EU,AGE_GR,PART_AGE_CODE,BROOD_YEAR,HATCHERY_SITE_NAME,OTO_SPEC_ID,LAB_NUMBER,BOX_CODE,HATCH_CODE,THERMAL_MARK,OTO_STOCK
2378164,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,9,16-SEP-13,16-SEP-13,Nares,,,,,,,,,Adult,5D,77509,,Female,180185,2,2,,,,960,,,760,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,4,,Snootli River,,,,,,,,1027045,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0364,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,16-SEP-13,16-SEP-13,77509,77509,5 SCALES DOWN PER FISH,Scales,4,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2380400,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,4,11-SEP-13,11-SEP-13,Normal,,,,,,,,,Adult,5D,83725,,Female,180185,2,2,,,,1020,,,790,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,10,,Snootli River,,,,,,,,1027009,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0364,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,11-SEP-13,12-SEP-13,83725,83725,5 SCALES DOWN PER FISH,Scales,10,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2378308,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,3,19-SEP-13,19-SEP-13,Eye,,,,,,,,,Adult,5D,86566,,Female,180185,2,2,,,,910,,,760,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,5,,Snootli River,,,,,,,,1027246,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,16-SEP-13,29-SEP-13,86566,86566,5 SCALES DOWN PER FISH,Scales,5,13,EU,13,52,,2008,Snootli Creek H,,,,,,
2378307,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,2,19-SEP-13,19-SEP-13,Normal,,,,,,,,,Adult,5D,86566,,Female,180185,2,2,,,,870,,,715,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,4,,Snootli River,,,,,,,,1027245,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,16-SEP-13,29-SEP-13,86566,86566,5 SCALES DOWN PER FISH,Scales,4,13,EU,13,52,,2008,Snootli Creek H,,,,,,
2378074,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,28,13-SEP-13,13-SEP-13,Normal,,,,,,,,,Adult,5D,84929,,Female,180185,2,2,,,,840,,,670,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,8,,Snootli River,,,,,,,,1027217,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,10-SEP-13,13-SEP-13,84929,84929,5 SCALES DOWN PER FISH,Scales,8,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2378114,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,29,13-SEP-13,13-SEP-13,Normal,,,,,,,,,Adult,5D,84929,,Female,180185,2,2,,,,885,,,720,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1027218,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,10-SEP-13,13-SEP-13,84929,84929,5 SCALES DOWN PER FISH,Scales,9,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2380444,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,5,13-SEP-13,13-SEP-13,Eye,,,,,,,,,Adult,5D,86564,,Female,180185,2,2,,,,935,,,725,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,8,,Snootli River,,,,,,,,1027227,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,13-SEP-13,13-SEP-13,86564,86564,5 SCALES DOWN PER FISH,Scales,8,13,EU,13,52,RG,2008,Snootli Creek H,,,,,,
2380361,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,7,10-SEP-13,10-SEP-13,Normal,,,,,,,,,Adult,5D,84929,,Female,180185,2,2,,,,845,,,760,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1027207,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,10-SEP-13,13-SEP-13,84929,84929,5 SCALES DOWN PER FISH,Scales,6,13,EU,13,52,,2008,Snootli Creek H,,,,,,
2378166,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,11,16-SEP-13,16-SEP-13,Normal,,,,,,,,,Adult,5D,77509,,Female,180185,2,2,,,,875,,,690,,,ATNARKO R LOW,79,79,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1027047,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0364,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,16-SEP-13,16-SEP-13,77509,77509,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,2008,Snootli Creek H,,,,,,
2380445,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,6,13-SEP-13,13-SEP-13,Normal,,,,,,,,,Adult,5D,86564,,Female,180185,2,2,,,,855,,,690,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1027228,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,13-SEP-13,13-SEP-13,86564,86564,5 SCALES DOWN PER FISH,Scales,9,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2380447,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,8,13-SEP-13,13-SEP-13,Eye,,,,,,,,,Adult,5D,86565,,Female,180185,2,2,,,,870,,,690,,,ATNARKO R LOW,79,79,,,,31,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1027230,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,13-SEP-13,16-SEP-13,86565,86565,5 SCALES DOWN PER FISH,Scales,6,02,EU,02,31,,2008,Snootli Creek H,,,,,,
2378171,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,16,16-SEP-13,16-SEP-13,Eye,,,,,,,,,Adult,5D,80105,,Female,180185,2,2,,,,1000,,,765,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,5,,Snootli River,,,,,,,,1027056,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0364,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,16-SEP-13,17-SEP-13,80105,80105,5 SCALES DOWN PER FISH,Scales,5,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2380360,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,6,10-SEP-13,10-SEP-13,Normal,,,,,,,,,Adult,5D,84929,,Female,180185,2,2,,,,875,,,710,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,5,,Snootli River,,,,,,,,1027206,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,10-SEP-13,13-SEP-13,84929,84929,5 SCALES DOWN PER FISH,Scales,5,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2378120,2013,8,124,2013 Atnarko R Low Summer Chinook,River Assessment,2,16-SEP-13,16-SEP-13,Eye,,,,,,,,,Adult,5D,86565,,Female,180185,2,2,,,,960,,,770,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1027239,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2013,2013,2013/0365,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,13-SEP-13,16-SEP-13,86565,86565,5 SCALES DOWN PER FISH,Scales,9,3,MY,M3,3M,RG,2008,Snootli Creek H,,,,,,
2421222,2017,8,124,2017 Atnarko R Up Summer Chinook,River Assessment,3,16-SEP-17,16-SEP-17,Normal,,,,,,,,,Adult,5D,95161,,Female,182373,1,2,,,,920,,,730,,,ATNARKO R UP,1940,1940,,,,51,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1279218,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0462,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,18-SEP-17,18-SEP-17,95161,95161,5 SCALES DOWN PER FISH,Scales,9,04,EU,04,51,,2012,Snootli Creek H,,,,,,
2380100,2016,8,124,2016 Atnarko R Up Summer Chinook,River Assessment,7,16-SEP-16,16-SEP-16,Normal,,,,,,,,,Adult,5D,88556,,Female,182373,1,2,,,,795,,,635,,,ATNARKO R UP,1940,1940,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,10,,Snootli River,,,,,,,,1279530,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2016,2016,2016/0402,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,16-SEP-16,16-SEP-16,88556,88556,5 SCALES DOWN PER FISH,Scales,10,03,EU,03,41,,2012,Snootli Creek H,,,,,,
2421325,2017,8,124,2017 Atnarko R Up Summer Chinook,River Assessment,2,19-SEP-17,19-SEP-17,Normal,,,,,,,,,Adult,5D,95163,,Female,182373,1,2,,,,960,,,750,,,ATNARKO R UP,1940,1940,,,,51,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,3,,Snootli River,,,,,,,,1279232,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0462,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,16-SEP-17,16-SEP-17,95163,95163,5 SCALES DOWN PER FISH,Scales,3,04,EU,04,51,,2012,Snootli Creek H,,,,,,
2421280,2017,8,124,2017 Atnarko R Up Summer Chinook,River Assessment,14,18-SEP-17,18-SEP-17,Normal,,,,,,,,,Adult,5D,93967,,Female,182373,1,2,,,,840,,,670,,,ATNARKO R UP,1940,1940,,,,51,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1279044,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0463,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,18-SEP-17,18-SEP-17,93967,93967,5 SCALES DOWN PER FISH,Scales,9,04,EU,04,51,,2012,Snootli Creek H,,,,,,
2421275,2017,8,124,2017 Atnarko R Up Summer Chinook,River Assessment,9,18-SEP-17,18-SEP-17,Normal,,,,,,,,,Adult,5D,93967,,Female,182373,1,2,,,,910,,,750,,,ATNARKO R UP,1940,1940,,,,61,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,4,,Snootli River,,,,,,,,1279039,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0463,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,18-SEP-17,18-SEP-17,93967,93967,5 SCALES DOWN PER FISH,Scales,4,05,EU,05,61,,2012,Snootli Creek H,,,,,,
2380619,2016,8,124,2016 Atnarko R Low Summer Chinook,River Assessment,5,19-SEP-16,19-SEP-16,Normal,,,,,,,,,Adult,5D,88558,,Female,182373,1,2,,,,880,,,710,,,ATNARKO R LOW,79,79,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,8,,Snootli River,,,,,,,,1279544,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2016,2016,2016/0402,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,19-SEP-16,19-SEP-16,88558,88558,5 SCALES DOWN PER FISH,Scales,8,03,EU,03,41,,2012,Snootli Creek H,,,,,,
2380054,2016,8,124,2016 Atnarko R Up Summer Chinook,River Assessment,8,14-SEP-16,14-SEP-16,Normal,,,,,,,,,Adult,5D,88554,,Female,182373,1,2,,,,850,,,675,,,ATNARKO R UP,1940,1940,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1279509,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2016,2016,2016/0402,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,12-SEP-16,12-SEP-16,88554,88554,5 SCALES DOWN PER FISH,Scales,9,03,EU,03,41,,2012,Snootli Creek H,,,,,,
2378023,2016,8,124,2016 Atnarko R Up Summer Chinook,River Assessment,1,21-SEP-16,21-SEP-16,Normal,,,,,,,,,Adult,5D,92212,,Female,182373,1,2,,,,770,,,600,,,ATNARKO R UP,1940,1940,,,,31,,,,,TRUE,Reject - NonViable,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Unspawn,,,,5,,Snootli River,,,,,,,,1278739,,Other Mortalities/Cull,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2016,2016,2016/0405,ESCAPEMENT,ATNARKO RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,21-SEP-16,21-SEP-16,92212,92212,5 SCALES DOWN PER FISH,Scales,5,02,EU,02,31,,2012,Snootli Creek H,,,,,,
2377969,2016,8,124,2016 Atnarko R Low Summer Chinook,River Assessment,3,13-SEP-16,13-SEP-16,Normal,,,,,,,,,Adult,5D,90694,,Female,181794,2,2,,,,910,,,740,,,ATNARKO R LOW,79,79,,,,51,Kelt,,,,TRUE,Reject - NonViable,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Unspawn,,,,1,,Snootli River,,,,,,,,1278424,,Other Mortalities/Cull,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2016,2016,2016/0402,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,13-SEP-16,13-SEP-16,90694,90694,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,2010,Snootli Creek H,,,,,,
2380254,2015,8,124,2015 Atnarko R Low Summer Chinook,River Assessment,19,17-SEP-15,17-SEP-15,Normal,,,,,,,,,Adult,5D,90155,,Female,181794,2,2,,,,870,,,705,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,5,,Snootli River,,,,,,,,1046677,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2015,2015,2015/0461,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,17-SEP-15,17-SEP-15,90155,90155,5 SCALES DOWN PER FISH,Scales,5,13,EU,13,52,,2010,Snootli Creek H,,,,,,
2380120,2015,8,124,2015 Atnarko R Low Summer Chinook,River Assessment,4,15-SEP-15,15-SEP-15,Normal,,,,,,,,,Adult,5D,90110,,Female,181794,2,2,,,,915,,,720,,,ATNARKO R LOW,79,79,,,,52,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1046438,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2015,2015,2015/0462,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,15-SEP-15,18-SEP-15,90110,90110,5 SCALES DOWN PER FISH,Scales,9,13,EU,13,52,,2010,Snootli Creek H,,,,,,
2380067,2015,8,124,2015 Atnarko R Low Summer Chinook,River Assessment,5,14-SEP-15,14-SEP-15,Normal,,,,,,,,,Adult,5D,90154,,Female,181794,2,2,,,,880,,,715,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1046671,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2015,2015,2015/0461,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,11-SEP-15,11-SEP-15,90154,90154,5 SCALES DOWN PER FISH,Scales,9,3,MY,M3,3M,RG,2010,Snootli Creek H,,,,,,
2380230,2014,8,124,2014 Atnarko R Low Summer Chinook,River Assessment,22,12-SEP-14,12-SEP-14,,,,,,,,,,Adult,5D,88805,,Female,181474,1,2,,,,880,,,710,,,ATNARKO R LOW,79,79,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,3,,Snootli River,,,,,,,,1046759,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2014,2014,2014/0372,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,12-SEP-14,12-SEP-14,88805,88805,5 SCALES DOWN PER FISH,Scales,3,03,EU,03,41,,2010,Snootli Creek H,,,,,,
2379978,2015,8,124,2015 Atnarko R Low Summer Chinook,River Assessment,21,11-SEP-15,11-SEP-15,Normal,,,,,,,,,Adult,5D,90103,,Female,181474,1,2,,,,940,,,750,,,ATNARKO R LOW,79,79,,,,51,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1046172,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2015,2015,2015/0462,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,11-SEP-15,11-SEP-15,90103,90103,5 SCALES DOWN PER FISH,Scales,6,04,EU,04,51,,2010,Snootli Creek H,,,,,,
2380182,2014,8,124,2014 Atnarko R Low Summer Chinook,River Assessment,8,12-SEP-14,12-SEP-14,,,,,,,,,,Adult,5D,88803,,Female,181474,1,2,,,,830,,,670,,,ATNARKO R LOW,79,79,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,9,,Snootli River,,,,,,,,1038726,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2014,2014,2014/0372,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,12-SEP-14,12-SEP-14,88803,88803,5 SCALES DOWN PER FISH,Scales,9,03,EU,03,41,,2010,Snootli Creek H,,,,,,
2380643,2015,8,124,2015 Atnarko R Low Summer Chinook,River Assessment,5,08-SEP-15,08-SEP-15,,,,,,,,,,Adult,5D,90101,,Female,181474,1,2,,,,950,,,765,,,ATNARKO R LOW,79,79,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,8,,Snootli River,,,,,,,,1046328,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2015,2015,2015/0462,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,22-SEP-15,22-SEP-15,90101,90101,5 SCALES DOWN PER FISH,Scales,8,4,MY,M4,4M,RG,2010,Snootli Creek H,,,,,,
2314760,1999,23,124,1999 Robertson Fall Chinook,River Assessment,47,22-OCT-99,22-OCT-99,Nares,,976,,,,,,,Adult,5D,79332,,Female,181543,1,3,,,,,,,806,,,01,1,104,,,,61,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,AD,Single,M,Spawned,,,,5,,Robertson Creek,,,,,,,,311262,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,22-OCT-99,22-OCT-99,1999702045179332,79332,5 SCALES DOWN PER FISH,Scales,5,05,EU,05,61,,1993,Robertson Creek H,,,,,,
2421276,2017,8,124,2017 Atnarko R Up Summer Chinook,River Assessment,10,18-SEP-17,18-SEP-17,Normal,,,,,,,,,Adult,5D,93967,,Female,182968,1,2,,,,890,,,720,,,ATNARKO R UP,1940,1940,,,,No Age,,,,,TRUE,Egg Take,,,,,,,Atnarko R Up,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1279041,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0463,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,18-SEP-17,18-SEP-17,93967,93967,5 SCALES DOWN PER FISH,Scales,6,3,MY,M3,3M,RG,2013,Snootli Creek H,,,,,,
2420817,2017,8,124,2017 Atnarko R Low Summer Chinook,River Assessment,2,20-SEP-17,20-SEP-17,Eye,,,,,,,,,Adult,5D,93968,,Female,182968,1,2,,,,830,,,680,,,ATNARKO R LOW,79,79,,,,41,,,,,TRUE,Egg Take,,,,,,,Atnarko R Low,River,,,,,,Kept,,AD,Single,M,Spawned,,,,6,,Snootli River,,,,,,,,1279051,,Brood Used,,,,,,,Beach Seine,Hatchery,,ATNARKO MARK RECAPTURE - 2017,2017,2017/0463,ESCAPEMENT,ATNARKO RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,18-SEP-17,18-SEP-17,93968,93968,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,2013,Snootli Creek H,,,,,,
